timestamp,vehicle,groundtruth_x,groundtruth_y,groundtruth_theta,estimation_x,estimation_y,estimation_theta,difference_x,difference_y,difference_theta
15,UD.0,108.0,6.8141260907519605,0.0,108.07115196210104,12.951027010758345,0.15126028230716293,-0.07115196210104102,-6.136900920006385,0.15126028230716293
16,DU.0,92.0,87.97768672035467,3.141592653589793,99.86376618921905,84.78902574879402,-3.004924729508431,-7.863766189219049,3.188660971560651,0.13666792408136233
16,DU.1,92.0,124.43287805196604,3.141592653589793,87.8203260246501,128.4396133666798,-2.3814478166678006,4.1796739753499,-4.006735314713751,0.760144836921993
16,DU.2,92.0,166.00546879752073,3.141592653589793,95.90585932274007,171.65504911064505,-2.4147464618957932,-3.9058593227400706,-5.649580313124318,0.7268461916940001
16,LR.0,34.673407873185354,92.0,1.5707963267948966,41.01728394533202,88.82615628163204,1.9036785802613172,-6.343876072146664,3.173843718367962,0.33288225346642064
16,LR.1,5.1,92.0,1.5707963267948966,-2.9847479942865007,92.64550789855363,1.746286000300469,8.0847479942865,-0.6455078985536318,0.17548967350557249
16,UD.0,108.0,11.050417199148796,0.0,116.76584119320769,11.465849331283884,-0.4088301255512022,-8.765841193207692,-0.4154321321350878,-0.4088301255512022
17,DU.0,92.0,78.2953320144999,3.141592653589793,95.16787671338925,78.89785716845851,-3.0050332077119033,-3.167876713389248,-0.6025251539586094,0.1365594458778902
17,DU.1,92.0,115.554741170531,3.141592653589793,93.23275658498592,123.6826667815278,2.8236427966781683,-1.2327565849859212,-8.127925610996797,-0.3179498569116249
17,DU.2,92.0,156.03351600170748,3.141592653589793,94.85148908798028,157.92431145150468,-3.0879926035364003,-2.8514890879802834,-1.8907954497971957,0.053600050053393265
17,DU.3,92.0,194.9,3.141592653589793,88.90730434606853,197.1158596535032,-2.5095967441137534,3.0926956539314716,-2.215859653503202,0.63199590947604
17,LR.0,44.78231757441922,92.0,1.5707963267948966,45.9083842128799,84.49986842811997,1.5393137234482532,-1.126066638460685,7.500131571880033,-0.03148260334664324
17,LR.1,7.366701839771121,92.0,1.5707963267948966,-2.772884938634352,86.91173063546489,1.7753897682873434,10.139586778405473,5.088269364535108,0.20459344149244676
17,UD.0,108.0,17.31080781966448,0.0,101.0352392481459,21.401322830575168,-0.10005236210194954,6.964760751854101,-4.090515010910689,-0.10005236210194954
18,DU.0,92.0,68.75294737373967,3.141592653589793,90.40133974642559,66.20175749961162,2.960659109840755,1.5986602535744083,2.551189874128056,-0.18093354374903844
18,DU.1,92.0,107.47024321337241,3.141592653589793,89.10894816319308,112.55908906663574,2.909294760121511,2.8910518368069233,-5.088845853263322,-0.23229789346828214
18,DU.2,92.0,146.7165740799747,3.141592653589793,85.33246659108042,150.1544017682158,3.034808057617043,6.6675334089195815,-3.4378276882411,-0.10678459597275021
18,DU.3,92.0,192.94471502692903,3.141592653589793,91.22354782542914,192.85959614724626,-3.0858499824798016,0.7764521745708635,0.0851188796827671,0.05574267110999177
18,LR.0,54.89562503812675,92.0,1.5707963267948966,51.776719526328534,91.10182329535647,1.396690758501194,3.118905511798218,0.8981767046435323,-0.1741055682937024
18,LR.1,12.158729705004951,92.0,1.5707963267948966,17.394852303580183,96.65637963942163,1.7375857942949633,-5.236122598575232,-4.65637963942163,0.16678946750006676
18,UD.0,108.0,24.873683612351307,0.0,104.24847347971355,23.4303758451486,0.6152167307437557,3.751526520286447,1.4433077672027075,0.6152167307437557
18,UD.1,108.0,5.1,0.0,105.00097734464576,10.717060810109675,0.10655829900152043,2.9990226553542385,-5.617060810109676,0.10655829900152043
19,DU.0,92.0,59.35071966019531,3.141592653589793,85.07900184127806,60.83454980986241,-2.017841663781355,6.920998158721943,-1.4838301496670994,1.1237509898084386
19,DU.1,92.0,98.94171810572165,3.141592653589793,97.41544043607729,104.1973273558102,3.119344945524838,-5.41544043607729,-5.255609250088554,-0.022247708064955247
19,DU.2,92.0,137.64304243009045,3.141592653589793,89.10829171596004,132.8409834332983,2.971799351939688,2.8917082840399644,4.802058996792141,-0.1697933016501052
19,DU.3,92.0,188.41250884204638,3.141592653589793,89.88342924398013,182.34131781599146,2.773564946867796,2.1165707560198683,6.071191026054919,-0.36802770672199697
19,LR.0,64.8580754852271,92.0,1.5707963267948966,73.94345892855128,81.64957122436611,0.7996131241111665,-9.085383443324176,10.350428775633887,-0.7711832026837301
19,LR.1,18.71084598889574,92.0,1.5707963267948966,17.326578681281838,90.33803310444794,1.4902275099390545,1.3842673076139036,1.6619668955520552,-0.08056881685584216
19,RL.0,194.9,108.0,-1.5707963267948968,189.02008664279342,105.69417950011491,-1.2181954246275453,5.87991335720659,2.305820499885087,0.3526009021673516
19,UD.0,108.0,34.03278259658255,0.0,112.63954743065027,33.035230010595356,0.3280412532087565,-4.639547430650268,0.9975525859871937,0.3280412532087565
19,UD.1,108.0,6.432963024359196,0.0,107.06363517515096,4.4803504064709285,-0.2701560937256444,0.9363648248490364,1.952612617888268,-0.2701560937256444
20,DU.0,92.0,49.3087990489521,3.141592653589793,90.24722623923097,50.29973285034124,-2.8062983795508756,1.7527737607690312,-0.99093380138914,0.3352942740389176
20,DU.1,92.0,90.44620833155946,3.141592653589793,91.4811665369449,91.26420158843125,3.0529388096558825,0.5188334630551026,-0.8179932568717874,-0.08865384393391075
20,DU.2,92.0,127.93043211039739,3.141592653589793,90.32111313008512,116.81699979811911,2.953581309166015,1.6788868699148765,11.113432312278277,-0.18801134442377834
20,DU.3,92.0,182.4818195407046,3.141592653589793,91.77738578291772,189.9196425392394,2.967255989507295,0.22261421708228113,-7.437822998534784,-0.17433666408249815
20,LR.0,75.17695294610837,92.0,1.5707963267948966,77.63147410252502,90.80000135342415,1.4673151675624831,-2.4545211564166465,1.1999986465758496,-0.10348115923241348
20,LR.1,26.10431301524005,92.0,1.5707963267948966,31.33271574988765,93.83861695471566,1.8207306736836324,-5.228402734647602,-1.8386169547156612,0.24993434688873592
20,RL.0,192.34570911019108,108.0,-1.5707963267948968,186.1237735904474,97.36330487754446,-1.5583427575252653,6.221935519743681,10.636695122455535,0.012453569269631603
20,UD.0,108.0,43.32063895435773,0.0,108.7957856555929,32.82927818015142,-0.2546299484482378,-0.7957856555928942,10.491360774206314,-0.2546299484482378
20,UD.1,108.0,9.262626288714818,0.0,117.65977594823921,17.58786011542122,-0.06448837318462361,-9.659775948239215,-8.3252338267064,-0.06448837318462361
21,DU.0,92.0,39.7442245925002,3.141592653589793,86.75669068132689,37.164656668188194,2.471443489887234,5.243309318673113,2.579567924312009,-0.6701491637025588
21,DU.1,92.0,82.29429021507401,3.141592653589793,97.34287053867696,72.98946088709516,-3.068684164371551,-5.342870538676962,9.304829327978851,0.07290848921824238
21,DU.2,92.0,118.7869906066757,3.141592653589793,94.77548725463322,112.58719112987015,-2.6375187998097185,-2.7754872546332194,6.199799476805552,0.5040738537800747
21,DU.3,92.0,174.72089273720047,3.141592653589793,91.99209830836861,171.41754319616945,-2.7768353694849295,0.007901691631388985,3.303349541031025,0.36475728410486374
21,DU.4,92.0,194.9,3.141592653589793,100.42029992934118,200.70085052491137,-2.670316468797349,-8.420299929341184,-5.800850524911368,0.47127618479244415
21,LR.0,81.64887767843557,92.0,1.5707963267948966,78.10067492272552,90.32327854161575,1.398529278700995,3.548202755710051,1.6767214583842502,-0.1722670480939016
21,LR.1,33.95499936745183,92.0,1.5707963267948966,28.00379427118556,88.70810184353488,1.7592205906788374,5.951205096266275,3.2918981564651233,0.1884242638839408
21,RL.0,187.26584664499387,108.0,-1.5707963267948968,191.02974532303284,112.2687142400901,-1.8208152212902344,-3.76389867803897,-4.268714240090105,-0.2500188944953377
21,UD.0,108.0,52.36618124555801,0.0,113.14000721232865,55.87337893543713,0.05977270012579502,-5.140007212328655,-3.5071976898791206,0.05977270012579502
21,UD.1,108.0,14.574950293055737,0.0,111.68041202590125,11.788219316944542,0.288436913771568,-3.680412025901248,2.786730976111196,0.288436913771568
22,DU.0,92.0,30.019542255659914,3.141592653589793,94.88922233145865,31.367154306745366,2.491156479272236,-2.8892223314586545,-1.3476120510854521,-0.6504361743175574
22,DU.1,92.0,73.77058248645643,3.141592653589793,89.92617921051175,79.32898884049521,2.942470576100832,2.073820789488252,-5.55840635403878,-0.19912207748896119
22,DU.2,92.0,108.86006127736941,3.141592653589793,87.52756033028916,99.72048130054263,-2.661495737619415,4.4724396697108375,9.13957997682678,0.4800969159703785
22,DU.3,92.0,165.46634831621776,3.141592653589793,94.25714010692259,162.0828415541835,2.5263771436123923,-2.2571401069225914,3.3835067620342727,-0.6152155099774008
22,DU.4,92.0,192.56440883474426,3.141592653589793,97.65435267019345,192.81990961855735,2.5352535045684172,-5.654352670193447,-0.2555007838130905,-0.6063391490213761
22,LR.0,84.1896310342718,92.0,1.5707963267948966,82.03804326141993,90.93817789988876,1.5078524208082023,2.151587772851869,1.0618221001112431,-0.06294390598669439
22,LR.1,40.991880301784136,92.0,1.5707963267948966,39.736664158780485,99.32093510617973,1.5750241213104244,1.2552161430036506,-7.320935106179732,0.004227794515527775
22,RL.0,180.19358085615096,108.0,-1.5707963267948968,183.57223834489298,111.90107534114703,-1.5432713796505366,-3.3786574887420215,-3.9010753411470347,0.027524947144360084
22,UD.0,108.0,62.355201410681545,0.0,107.98727595516789,71.83904848198696,0.38643030125010647,0.012724044832111758,-9.48384707130542,0.38643030125010647
22,UD.1,108.0,21.343132322235032,0.0,110.43033669035181,27.93196764756557,0.5798654455830503,-2.430336690351808,-6.588835325330539,0.5798654455830503
23,DU.0,92.0,19.719135372371298,3.141592653589793,94.16855035095836,21.517117955306034,-2.8662720954258827,-2.1685503509583555,-1.7979825829347362,0.2753205581639108
23,DU.1,92.0,64.73345495949634,3.141592653589793,95.08180318769831,69.76162892711545,2.5977276399327978,-3.0818031876983127,-5.028173967619111,-0.5438650136569951
23,DU.2,92.0,99.1456606890736,3.141592653589793,95.27759963901136,93.52615823942962,-2.63604029619757,-3.277599639011356,5.619502449643974,0.5055523573922236
23,DU.3,92.0,155.85521615188978,3.141592653589793,86.72669275598872,162.81151699671628,3.0810966730897897,5.273307244011278,-6.956300844826501,-0.06049598050000336
23,DU.4,92.0,188.08932136155198,3.141592653589793,96.51910552509379,185.94525089485222,-2.838818722378518,-4.519105525093792,2.144070466699759,0.30277393121127505
23,LR.0,84.84336673733868,92.0,1.5707963267948966,65.44466023403471,82.2957051607472,1.9229404607459384,19.39870650330397,9.704294839252796,0.3521441339510419
23,LR.1,48.06091738655526,92.0,1.5707963267948966,44.00087597430534,89.40945275237206,1.670418184765077,4.060041412249923,2.5905472476279385,0.09962185797018032
23,RL.0,171.2333591265108,108.0,-1.5707963267948968,171.06497653688928,105.84853153426734,-1.686484657970868,0.16838258962152963,2.1514684657326626,-0.11568833117597127
23,UD.0,108.0,72.21528032432785,0.0,101.67366917883633,72.91865007721006,0.422273068529259,6.3263308211636655,-0.7033697528822103,0.422273068529259
23,UD.1,108.0,29.97026083004611,0.0,108.15169291770393,17.242081555074,-0.14545941632208173,-0.1516929177039259,12.72817927497211,-0.14545941632208173
23,UD.2,108.0,5.1,0.0,108.1747179468187,12.369587908044087,0.2309702676494352,-0.17471794681870279,-7.2695879080440875,0.2309702676494352
24,DU.0,92.0,9.585476063032075,3.141592653589793,88.25884313632528,11.6330329656771,-2.663181578192812,3.7411568636747177,-2.0475569026450238,0.4784110753969815
24,DU.1,92.0,56.02359245083082,3.141592653589793,95.23107794359507,64.61372894427146,2.9155907202084266,-3.231077943595068,-8.590136493440639,-0.2260019333813665
24,DU.2,92.0,90.05287424298241,3.141592653589793,85.89294751727364,88.61982371071703,-2.814407018595672,6.10705248272636,1.4330505322653835,0.32718563499412123
24,DU.3,92.0,146.30146142573915,3.141592653589793,96.1577510791019,140.126526621337,2.783256242680354,-4.1577510791018994,6.174934804402142,-0.35833641090943896
24,DU.4,92.0,181.32780616027304,3.141592653589793,100.92151087439967,175.21599145657308,-3.125528818587321,-8.921510874399672,6.111814703699963,0.01606383500247227
24,LR.0,85.20245637927033,92.0,1.5707963267948966,80.40951666529506,91.51307138263904,1.158557164756752,4.792939713975272,0.4869286173609595,-0.4122391620381445
24,LR.1,55.1762079357672,92.0,1.5707963267948966,55.2192465523734,90.2799140404175,1.695040667725719,-0.043038616606196456,1.720085959582505,0.12424434093082258
24,RL.0,162.04997587550292,108.0,-1.5707963267948968,167.7491608188,110.28145216023326,-1.2680386723535864,-5.69918494329707,-2.2814521602332576,0.30275765444131036
24,UD.0,108.0,82.40717067086382,0.0,110.94397765910719,73.9554081530725,-0.3321092603518754,-2.9439776591071904,8.451762517791323,-0.3321092603518754
24,UD.1,108.0,37.654444678960296,0.0,111.33836763160328,45.402740535761446,0.4871809510684422,-3.338367631603276,-7.74829585680115,0.4871809510684422
24,UD.2,108.0,7.012097218306735,0.0,107.91141139252883,5.615110020774864,-0.4696284646246201,0.08858860747116637,1.396987197531871,-0.4696284646246201
25,DU.1,92.0,46.794244719570486,3.141592653589793,96.81469199381509,43.80026168031724,2.897485796822333,-4.814691993815089,2.9939830392532443,-0.24410685676745997
25,DU.2,92.0,80.04869506532245,3.141592653589793,91.30385740306829,89.2395332796074,3.1170715062506424,0.6961425969317077,-9.190838214284952,-0.024521147339150683
25,DU.3,92.0,136.15970962383616,3.141592653589793,90.07938311969971,134.27481417132904,-3.12371219024487,1.9206168803002868,1.8848954525071235,0.01788046334492336
25,DU.4,92.0,173.13640649907595,3.141592653589793,95.84711212799472,178.5450635838482,-2.2220659396035893,-3.84711212799472,-5.408657084772244,0.9195267139862039
25,LR.0,85.38041738525415,92.0,1.5707963267948966,80.47559272910586,94.7146081014728,1.7095425811949223,4.904824656148293,-2.7146081014728054,0.13874625440002572
25,LR.1,62.35877365915081,92.0,1.5707963267948966,62.53519512587789,92.49599967404353,1.4408570353723746,-0.1764214667270778,-0.4959996740435315,-0.12993929142252195
25,RL.0,153.2649266208664,108.0,-1.5707963267948968,150.48503558222075,111.1698156634571,-1.2049763774885918,2.779891038645644,-3.1698156634571006,0.3658199493063051
25,UD.0,108.0,91.564071307853,0.0,107.29146012811967,84.903192677782,0.4840509931134032,0.7085398718803333,6.660878630070997,0.4840509931134032
25,UD.1,108.0,45.340314173980964,0.0,95.81120969005278,44.97521328793569,0.08218979879382998,12.188790309947223,0.36510088604527624,0.08218979879382998
25,UD.2,108.0,10.992936124303379,0.0,111.19219361417338,12.506108972454264,-0.08578991340004781,-3.1921936141733767,-1.5131728481508855,-0.08578991340004781
26,DU.1,92.0,37.54475520942383,3.141592653589793,91.92032684521983,44.638994022045566,-3.119519511449751,0.07967315478016701,-7.094238812621732,0.02207314214004223
26,DU.2,92.0,70.30267192601755,3.141592653589793,85.39426691272938,65.33673640873039,-2.9414058980185604,6.605733087270622,4.965935517287164,0.20018675557123308
26,DU.3,92.0,126.8079304059293,3.141592653589793,97.95617133318005,124.72700871657949,2.919119663968747,-5.956171333180052,2.0809216893498075,-0.22247298962104634
26,DU.4,92.0,165.2044611502639,3.141592653589793,86.29574679423084,172.51014118379874,2.9839307411307856,5.704253205769163,-7.305680033534827,-0.15766191245900746
26,LR.0,85.39567771534593,92.0,1.5707963267948966,83.14055980400964,92.41116272635674,1.4411746836499044,2.255117911336285,-0.4111627263567357,-0.12962164314499205
26,LR.1,69.60764537163128,92.0,1.5707963267948966,65.60502805768095,89.16700554188361,1.258915159141781,4.002617313950324,2.8329944581163886,-0.3118811676531155
26,RL.0,144.13105268623866,108.0,-1.5707963267948968,153.60625411999447,109.65400990850335,-2.0032864415651823,-9.475201433755814,-1.6540099085033546,-0.4324901147702854
26,UD.0,108.0,100.98184858216686,0.0,97.0568793443106,103.19110778115841,0.09499597630912975,10.943120655689398,-2.209259198991546,0.09499597630912975
26,UD.1,108.0,54.16899883226757,0.0,111.18859889065375,59.267802265846676,0.03997533553977413,-3.1885988906537506,-5.098803433579107,0.03997533553977413
26,UD.2,108.0,16.741467076097614,0.0,102.73563060187763,19.070059615328653,-0.7158153050942446,5.264369398122369,-2.328592539231039,-0.7158153050942446
27,DU.1,92.0,28.96657053088444,3.141592653589793,88.73891895290338,23.44683320157886,2.379577176850808,3.2610810470966243,5.519737329305581,-0.7620154767389851
27,DU.2,92.0,60.58879608709575,3.141592653589793,86.69941143659572,70.79806454497052,-3.025103138792521,5.3005885634042755,-10.209268457874764,0.11648951479727217
27,DU.3,92.0,117.06277312873581,3.141592653589793,98.60870262174991,111.79978608960289,2.9349773427166657,-6.608702621749913,5.262987039132923,-0.20661531087312732
27,DU.4,92.0,157.69920745584625,3.141592653589793,87.92345749883482,164.79809270657867,3.114638986339481,4.076542501165179,-7.0988852507324225,-0.02695366725031223
27,LR.0,85.39803027015266,92.0,1.5707963267948966,83.40729578805328,101.61200803156405,2.2279582756279273,1.9907344820993842,-9.612008031564045,0.6571619488330307
27,LR.1,75.93102829467888,95.2,1.5707963267948966,63.316887705149014,92.5434987788209,1.5753905479891925,12.614140589529867,2.6565012211790986,0.004594221194295964
27,RL.0,134.98908766071196,108.0,-1.5707963267948968,137.983607671802,108.72582401141307,-1.3311283104281286,-2.9945200110900316,-0.7258240114130672,0.2396680163667682
27,UD.0,108.0,110.8774592701161,0.0,106.54291435348449,113.33458781352857,0.16784946995326003,1.4570856465155089,-2.457128543412466,0.16784946995326003
27,UD.1,108.0,62.15857354041403,0.0,110.43530018641268,62.64301619513824,0.027483871388142816,-2.4353001864126753,-0.4844426547242051,0.027483871388142816
27,UD.2,108.0,24.193332368112166,0.0,109.10156319152338,26.110626796278897,0.24615484148250769,-1.1015631915233826,-1.9172944281667306,0.24615484148250769
27,UD.3,108.0,5.1,0.0,100.64881455489343,8.132019721519185,0.8006584889323145,7.351185445106566,-3.0320197215191858,0.8006584889323145
28,DU.1,92.0,20.665154350956698,3.141592653589793,95.42739182683903,25.615204191896215,2.9746255417709238,-3.4273918268390275,-4.950049840939517,-0.1669671118188692
28,DU.2,92.0,51.571948209781034,3.141592653589793,90.69507613816567,45.48256963960083,-2.88994597994751,1.3049238618343253,6.089378570180202,0.2516466736422836
28,DU.3,92.0,107.54152724707161,3.141592653589793,89.22145868257576,109.04117174178282,2.788808971503299,2.778541317424242,-1.4996444947112053,-0.35278368208649413
28,DU.4,92.0,149.27041402581895,3.141592653589793,94.79457709023158,150.90371220879913,-3.0236812938947657,-2.7945770902315843,-1.6332981829801838,0.11791135969502782
28,LR.0,85.39896226949338,92.0,1.5707963267948966,93.14338893339094,98.82703683971945,2.2669416259521324,-7.744426663897556,-6.8270368397194545,0.6961452991572359
28,LR.1,82.29643736097502,95.2,1.5707963267948966,85.57640878046028,97.42561705257236,1.5938714671341196,-3.279971419485264,-2.2256170525723604,0.023075140339223088
28,RL.0,125.99426813140093,108.0,-1.5707963267948968,127.30035495772266,108.46563340511713,-1.8271865036585662,-1.3060868263217316,-0.46563340511713136,-0.2563901768636694
28,UD.0,108.0,120.03145099103237,0.0,108.49366069540733,113.32050514801648,0.1600505709767131,-0.4936606954073284,6.710945843015892,0.1600505709767131
28,UD.1,108.0,70.47002934956156,0.0,99.48309260327056,74.47568890658673,-0.39853945042240446,8.516907396729437,-4.005659557025169,-0.39853945042240446
28,UD.2,108.0,33.938195400033145,0.0,106.10958705089183,34.967168238049425,0.18761945335046662,1.8904129491081676,-1.02897283801628,0.18761945335046662
28,UD.3,108.0,6.690261032572016,0.0,117.32263493877649,3.6917236441907697,0.6500763599761709,-9.322634938776488,2.998537388381246,0.6500763599761709
29,DU.1,92.0,11.926708979573135,3.141592653589793,95.5346636116254,10.04266496368999,-2.9425566722388075,-3.5346636116254047,1.8840440158831449,0.19903598135098605
29,DU.2,92.0,42.74597599993962,3.141592653589793,93.20131195202224,47.33973208613675,-2.757044669839997,-1.2013119520222375,-4.593756086197132,0.3845479837497967
29,DU.3,92.0,97.96250592534037,3.141592653589793,96.91604145358549,98.20621571495879,3.012531367264107,-4.916041453585493,-0.24370978961842127,-0.12906128632568592
29,DU.4,92.0,141.37689571803554,3.141592653589793,84.22223486985605,136.78155359447246,2.80160962007818,7.777765130143948,4.595342123563086,-0.3399830335116131
29,LR.0,85.39896226949338,92.0,1.5707963267948966,79.74148071091524,96.25567907179546,1.9950625216076452,5.657481558578141,-4.255679071795456,0.42426619481274863
29,LR.1,85.00585085384176,95.2,1.5707963267948966,75.76588758357506,98.92590988426747,1.6113526788801733,9.2399632702667,-3.725909884267466,0.040556352085276755
29,RL.0,118.41119013884081,108.0,-1.5707963267948968,113.78364856829512,102.4175577667201,-1.5934330679808077,4.627541570545688,5.582442233279906,-0.022636741185910872
29,UD.0,108.0,129.46207568112317,0.0,102.71560656778487,125.97907717469698,0.40392199677495444,5.284393432215126,3.482998506426185,0.40392199677495444
29,UD.1,108.0,78.68319061481508,0.0,107.71187663981124,81.37379700222239,-0.17226364726798304,0.28812336018876294,-2.690606387407314,-0.17226364726798304
29,UD.2,108.0,44.52632498028656,0.0,106.9998985093533,41.24406821742683,0.0874704029360375,1.0001014906466992,3.2822567628597312,0.0874704029360375
29,UD.3,108.0,10.201473211380652,0.0,104.14756318440769,-2.125848297438204,0.5032003180620548,3.8524368155923128,12.327321508818855,0.5032003180620548
30,DU.1,92.0,3.437001212849566,3.141592653589793,88.95875898400297,4.842853439384254,-2.995053763422701,3.0412410159970307,-1.4058522265346882,0.1465388901670923
30,DU.2,92.0,32.651848813208716,3.141592653589793,92.43926047134597,32.78736027040523,-3.042654816901955,-0.4392604713459747,-0.13551145719651458,0.0989378366878384
30,DU.3,92.0,88.09012522430176,3.141592653589793,91.12851904156224,87.72223322323651,-3.0384942050997887,0.8714809584377576,0.36789200106524333,0.1030984484900045
30,DU.4,92.0,133.08936935739084,3.141592653589793,103.80005879585774,132.7733406402064,-3.128727044433233,-11.800058795857737,0.31602871718442316,0.012865609156560416
30,LR.0,85.39896226949338,92.0,1.5707963267948966,86.55434639226492,94.21830690297499,1.1568154101558779,-1.1553841227715367,-2.2183069029749873,-0.41398091663901865
30,LR.1,85.20722344286544,95.2,1.5707963267948966,78.19552129103353,96.77815235281699,1.8302265872191825,7.011702151831912,-1.5781523528169856,0.25943026042428596
30,RL.0,115.00176176803558,108.0,-1.5707963267948968,113.833470021158,100.95823845802326,-1.3684464076574347,1.1682917468775713,7.04176154197674,0.20234991913746214
